date,daily_confirmed_cases,daily_deaths,countries_and_territories,geo_id,pop_data_2019
2020-05-01,0,0,Laos,LA,7169456
2020-05-02,0,0,Laos,LA,7169456
2020-05-03,0,0,Laos,LA,7169456
2020-05-04,0,0,Laos,LA,7169456
2020-05-05,0,0,Laos,LA,7169456
2020-05-06,0,0,Laos,LA,7169456
2020-05-07,0,0,Laos,LA,7169456
2020-05-08,0,0,Laos,LA,7169456
2020-05-09,0,0,Laos,LA,7169456
2020-05-10,0,0,Laos,LA,7169456
2020-05-11,0,0,Laos,LA,7169456
2020-05-12,0,0,Laos,LA,7169456
2020-05-13,0,0,Laos,LA,7169456
2020-05-14,0,0,Laos,LA,7169456
2020-05-15,0,0,Laos,LA,7169456
2020-05-16,0,0,Laos,LA,7169456
2020-05-17,0,0,Laos,LA,7169456
2020-05-18,0,0,Laos,LA,7169456
2020-05-19,0,0,Laos,LA,7169456
2020-05-20,0,0,Laos,LA,7169456
2020-05-21,0,0,Laos,LA,7169456
2020-05-22,0,0,Laos,LA,7169456
2020-05-23,0,0,Laos,LA,7169456
2020-05-24,0,0,Laos,LA,7169456
2020-05-25,0,0,Laos,LA,7169456
2020-05-26,0,0,Laos,LA,7169456
2020-05-27,0,0,Laos,LA,7169456
2020-05-28,0,0,Laos,LA,7169456
2020-05-29,0,0,Laos,LA,7169456
2020-05-30,0,0,Laos,LA,7169456
2020-05-31,0,0,Laos,LA,7169456
2020-05-01,12,0,China,CN,1433783692
2020-05-02,3,0,China,CN,1433783692
2020-05-03,2,0,China,CN,1433783692
2020-05-04,3,0,China,CN,1433783692
2020-05-05,2,0,China,CN,1433783692
2020-05-06,2,0,China,CN,1433783692
2020-05-07,2,0,China,CN,1433783692
2020-05-08,6,0,China,CN,1433783692
2020-05-09,0,0,China,CN,1433783692
2020-05-10,15,0,China,CN,1433783692
2020-05-11,19,0,China,CN,1433783692
2020-05-12,1,0,China,CN,1433783692
2020-05-13,7,0,China,CN,1433783692
2020-05-14,6,0,China,CN,1433783692
2020-05-15,5,0,China,CN,1433783692
2020-05-16,9,0,China,CN,1433783692
2020-05-18,10,0,China,CN,1433783692
2020-05-19,9,0,China,CN,1433783692
2020-05-20,2,0,China,CN,1433783692
2020-05-21,2,0,China,CN,1433783692
2020-05-22,12,0,China,CN,1433783692
2020-05-23,2,0,China,CN,1433783692
2020-05-24,3,0,China,CN,1433783692
2020-05-25,11,0,China,CN,1433783692
2020-05-26,7,0,China,CN,1433783692
2020-05-27,1,0,China,CN,1433783692
2020-05-28,3,0,China,CN,1433783692
2020-05-29,0,0,China,CN,1433783692
2020-05-30,17,0,China,CN,1433783692
2020-05-31,5,0,China,CN,1433783692
2020-05-17,6,1,China,CN,1433783692
2020-05-01,0,0,Cambodia,KH,16486542
2020-05-02,0,0,Cambodia,KH,16486542
2020-05-03,0,0,Cambodia,KH,16486542
2020-05-04,0,0,Cambodia,KH,16486542
2020-05-05,0,0,Cambodia,KH,16486542
2020-05-06,0,0,Cambodia,KH,16486542
2020-05-07,0,0,Cambodia,KH,16486542
2020-05-08,0,0,Cambodia,KH,16486542
2020-05-09,0,0,Cambodia,KH,16486542
2020-05-10,0,0,Cambodia,KH,16486542
2020-05-11,0,0,Cambodia,KH,16486542
2020-05-12,0,0,Cambodia,KH,16486542
2020-05-13,0,0,Cambodia,KH,16486542
2020-05-14,0,0,Cambodia,KH,16486542
2020-05-15,0,0,Cambodia,KH,16486542
2020-05-16,0,0,Cambodia,KH,16486542
2020-05-17,0,0,Cambodia,KH,16486542
2020-05-18,0,0,Cambodia,KH,16486542
2020-05-19,0,0,Cambodia,KH,16486542
2020-05-20,0,0,Cambodia,KH,16486542
2020-05-21,0,0,Cambodia,KH,16486542
2020-05-22,1,0,Cambodia,KH,16486542
2020-05-23,1,0,Cambodia,KH,16486542
2020-05-24,0,0,Cambodia,KH,16486542
2020-05-25,0,0,Cambodia,KH,16486542
2020-05-26,0,0,Cambodia,KH,16486542
2020-05-27,0,0,Cambodia,KH,16486542
2020-05-28,0,0,Cambodia,KH,16486542
2020-05-29,0,0,Cambodia,KH,16486542
2020-05-30,1,0,Cambodia,KH,16486542
2020-05-31,0,0,Cambodia,KH,16486542
2020-05-03,105,0,Malaysia,MY,31949789
2020-05-05,55,0,Malaysia,MY,31949789
2020-05-08,39,0,Malaysia,MY,31949789
2020-05-09,68,0,Malaysia,MY,31949789
2020-05-11,67,0,Malaysia,MY,31949789
2020-05-13,16,0,Malaysia,MY,31949789
2020-05-16,36,0,Malaysia,MY,31949789
2020-05-18,22,0,Malaysia,MY,31949789
2020-05-19,47,0,Malaysia,MY,31949789
2020-05-21,31,0,Malaysia,MY,31949789
2020-05-22,50,0,Malaysia,MY,31949789
2020-05-24,48,0,Malaysia,MY,31949789
2020-05-25,60,0,Malaysia,MY,31949789
2020-05-26,172,0,Malaysia,MY,31949789
2020-05-27,187,0,Malaysia,MY,31949789
2020-05-28,15,0,Malaysia,MY,31949789
2020-05-29,10,0,Malaysia,MY,31949789
2020-05-30,103,0,Malaysia,MY,31949789
2020-05-31,30,0,Malaysia,MY,31949789
2020-05-02,69,1,Malaysia,MY,31949789
2020-05-06,30,1,Malaysia,MY,31949789
2020-05-07,45,1,Malaysia,MY,31949789
2020-05-10,54,1,Malaysia,MY,31949789
2020-05-12,70,1,Malaysia,MY,31949789
2020-05-15,40,1,Malaysia,MY,31949789
2020-05-17,17,1,Malaysia,MY,31949789
2020-05-20,37,1,Malaysia,MY,31949789
2020-05-23,78,1,Malaysia,MY,31949789
2020-05-01,57,2,Malaysia,MY,31949789
2020-05-04,122,2,Malaysia,MY,31949789
2020-05-14,37,2,Malaysia,MY,31949789
2020-05-01,6,0,Thailand,TH,69625581
2020-05-02,0,0,Thailand,TH,69625581
2020-05-03,6,0,Thailand,TH,69625581
2020-05-04,3,0,Thailand,TH,69625581
2020-05-05,18,0,Thailand,TH,69625581
2020-05-06,1,0,Thailand,TH,69625581
2020-05-08,3,0,Thailand,TH,69625581
2020-05-09,8,0,Thailand,TH,69625581
2020-05-11,11,0,Thailand,TH,69625581
2020-05-12,0,0,Thailand,TH,69625581
2020-05-13,2,0,Thailand,TH,69625581
2020-05-14,0,0,Thailand,TH,69625581
2020-05-15,1,0,Thailand,TH,69625581
2020-05-16,7,0,Thailand,TH,69625581
2020-05-17,3,0,Thailand,TH,69625581
2020-05-18,0,0,Thailand,TH,69625581
2020-05-19,3,0,Thailand,TH,69625581
2020-05-20,3,0,Thailand,TH,69625581
2020-05-21,0,0,Thailand,TH,69625581
2020-05-22,3,0,Thailand,TH,69625581
2020-05-23,3,0,Thailand,TH,69625581
2020-05-24,0,0,Thailand,TH,69625581
2020-05-26,0,0,Thailand,TH,69625581
2020-05-27,3,0,Thailand,TH,69625581
2020-05-28,9,0,Thailand,TH,69625581
2020-05-29,11,0,Thailand,TH,69625581
2020-05-30,11,0,Thailand,TH,69625581
2020-05-31,5,0,Thailand,TH,69625581
2020-05-07,1,1,Thailand,TH,69625581
2020-05-10,4,1,Thailand,TH,69625581
2020-05-25,2,1,Thailand,TH,69625581
2020-05-03,292,31,Indonesia,ID,270625567
2020-05-04,349,14,Indonesia,ID,270625567
2020-05-05,395,19,Indonesia,ID,270625567
2020-05-07,367,23,Indonesia,ID,270625567
2020-05-08,338,35,Indonesia,ID,270625567
2020-05-10,533,16,Indonesia,ID,270625567
2020-05-11,387,14,Indonesia,ID,270625567
2020-05-12,233,18,Indonesia,ID,270625567
2020-05-13,484,16,Indonesia,ID,270625567
2020-05-14,689,21,Indonesia,ID,270625567
2020-05-15,568,15,Indonesia,ID,270625567
2020-05-16,490,33,Indonesia,ID,270625567
2020-05-18,489,59,Indonesia,ID,270625567
2020-05-19,496,43,Indonesia,ID,270625567
2020-05-20,486,30,Indonesia,ID,270625567
2020-05-21,693,21,Indonesia,ID,270625567
2020-05-22,973,36,Indonesia,ID,270625567
2020-05-23,634,48,Indonesia,ID,270625567
2020-05-24,949,25,Indonesia,ID,270625567
2020-05-25,526,21,Indonesia,ID,270625567
2020-05-26,479,19,Indonesia,ID,270625567
2020-05-27,415,27,Indonesia,ID,270625567
2020-05-28,686,55,Indonesia,ID,270625567
2020-05-29,687,23,Indonesia,ID,270625567
2020-05-30,678,24,Indonesia,ID,270625567
2020-05-31,557,53,Indonesia,ID,270625567
2020-05-01,347,8,Indonesia,ID,270625567
2020-05-02,433,8,Indonesia,ID,270625567
2020-05-06,484,8,Indonesia,ID,270625567
2020-05-09,336,13,Indonesia,ID,270625567
2020-05-17,529,13,Indonesia,ID,270625567
2020-05-05,573,0,Singapore,SG,5804343
2020-05-06,632,0,Singapore,SG,5804343
2020-05-08,741,0,Singapore,SG,5804343
2020-05-09,768,0,Singapore,SG,5804343
2020-05-10,753,0,Singapore,SG,5804343
2020-05-11,876,0,Singapore,SG,5804343
2020-05-13,884,0,Singapore,SG,5804343
2020-05-14,675,0,Singapore,SG,5804343
2020-05-15,752,0,Singapore,SG,5804343
2020-05-16,793,0,Singapore,SG,5804343
2020-05-18,682,0,Singapore,SG,5804343
2020-05-19,305,0,Singapore,SG,5804343
2020-05-20,451,0,Singapore,SG,5804343
2020-05-21,570,0,Singapore,SG,5804343
2020-05-23,614,0,Singapore,SG,5804343
2020-05-24,642,0,Singapore,SG,5804343
2020-05-25,548,0,Singapore,SG,5804343
2020-05-26,344,0,Singapore,SG,5804343
2020-05-27,383,0,Singapore,SG,5804343
2020-05-28,533,0,Singapore,SG,5804343
2020-05-29,373,0,Singapore,SG,5804343
2020-05-30,611,0,Singapore,SG,5804343
2020-05-31,506,0,Singapore,SG,5804343
2020-05-01,528,1,Singapore,SG,5804343
2020-05-02,932,1,Singapore,SG,5804343
2020-05-03,447,1,Singapore,SG,5804343
2020-05-04,657,1,Singapore,SG,5804343
2020-05-12,451,1,Singapore,SG,5804343
2020-05-17,465,1,Singapore,SG,5804343
2020-05-22,448,1,Singapore,SG,5804343
2020-05-07,788,2,Singapore,SG,5804343
2020-05-03,156,24,Philippines,PH,108116622
2020-05-05,262,16,Philippines,PH,108116622
2020-05-06,199,14,Philippines,PH,108116622
2020-05-07,320,21,Philippines,PH,108116622
2020-05-08,339,27,Philippines,PH,108116622
2020-05-11,184,15,Philippines,PH,108116622
2020-05-13,264,25,Philippines,PH,108116622
2020-05-14,268,21,Philippines,PH,108116622
2020-05-15,258,18,Philippines,PH,108116622
2020-05-16,215,16,Philippines,PH,108116622
2020-05-28,380,18,Philippines,PH,108116622
2020-05-29,539,17,Philippines,PH,108116622
2020-05-30,1046,21,Philippines,PH,108116622
2020-05-04,295,4,Philippines,PH,108116622
2020-05-22,213,4,Philippines,PH,108116622
2020-05-21,279,5,Philippines,PH,108116622
2020-05-25,258,5,Philippines,PH,108116622
2020-05-26,284,5,Philippines,PH,108116622
2020-05-20,224,6,Philippines,PH,108116622
2020-05-24,180,6,Philippines,PH,108116622
2020-05-12,292,7,Philippines,PH,108116622
2020-05-18,208,7,Philippines,PH,108116622
2020-05-19,205,7,Philippines,PH,108116622
2020-05-10,147,8,Philippines,PH,108116622
2020-05-31,590,8,Philippines,PH,108116622
2020-05-01,276,10,Philippines,PH,108116622
2020-05-02,284,11,Philippines,PH,108116622
2020-05-09,120,11,Philippines,PH,108116622
2020-05-17,214,11,Philippines,PH,108116622
2020-05-23,163,11,Philippines,PH,108116622
2020-05-27,350,13,Philippines,PH,108116622
2020-05-01,0,0,Brunei_Darussalam,BN,433296
2020-05-02,0,0,Brunei_Darussalam,BN,433296
2020-05-03,0,0,Brunei_Darussalam,BN,433296
2020-05-04,0,0,Brunei_Darussalam,BN,433296
2020-05-05,0,0,Brunei_Darussalam,BN,433296
2020-05-06,0,0,Brunei_Darussalam,BN,433296
2020-05-07,1,0,Brunei_Darussalam,BN,433296
2020-05-08,2,0,Brunei_Darussalam,BN,433296
2020-05-09,0,0,Brunei_Darussalam,BN,433296
2020-05-10,0,0,Brunei_Darussalam,BN,433296
2020-05-11,0,0,Brunei_Darussalam,BN,433296
2020-05-12,0,0,Brunei_Darussalam,BN,433296
2020-05-13,0,0,Brunei_Darussalam,BN,433296
2020-05-14,0,0,Brunei_Darussalam,BN,433296
2020-05-15,0,0,Brunei_Darussalam,BN,433296
2020-05-16,0,0,Brunei_Darussalam,BN,433296
2020-05-17,0,0,Brunei_Darussalam,BN,433296
2020-05-18,0,0,Brunei_Darussalam,BN,433296
2020-05-19,0,0,Brunei_Darussalam,BN,433296
2020-05-20,0,0,Brunei_Darussalam,BN,433296
2020-05-21,0,0,Brunei_Darussalam,BN,433296
2020-05-22,0,0,Brunei_Darussalam,BN,433296
2020-05-23,0,0,Brunei_Darussalam,BN,433296
2020-05-24,0,0,Brunei_Darussalam,BN,433296
2020-05-25,0,0,Brunei_Darussalam,BN,433296
2020-05-26,0,0,Brunei_Darussalam,BN,433296
2020-05-27,0,0,Brunei_Darussalam,BN,433296
2020-05-29,0,0,Brunei_Darussalam,BN,433296
2020-05-30,0,0,Brunei_Darussalam,BN,433296
2020-05-31,0,0,Brunei_Darussalam,BN,433296
2020-05-28,0,1,Brunei_Darussalam,BN,433296
2020-05-01,29917,2040,United_States_of_America,US,329064917
2020-05-02,33955,2062,United_States_of_America,US,329064917
2020-05-03,29288,1317,United_States_of_America,US,329064917
2020-05-04,24972,1297,United_States_of_America,US,329064917
2020-05-05,22593,1252,United_States_of_America,US,329064917
2020-05-06,23841,2144,United_States_of_America,US,329064917
2020-05-07,24128,2353,United_States_of_America,US,329064917
2020-05-08,28369,2239,United_States_of_America,US,329064917
2020-05-09,26957,1510,United_States_of_America,US,329064917
2020-05-10,25612,1614,United_States_of_America,US,329064917
2020-05-11,20258,734,United_States_of_America,US,329064917
2020-05-12,18117,1156,United_States_of_America,US,329064917
2020-05-13,22048,1703,United_States_of_America,US,329064917
2020-05-14,20782,1746,United_States_of_America,US,329064917
2020-05-15,27143,1773,United_States_of_America,US,329064917
2020-05-16,25508,1662,United_States_of_America,US,329064917
2020-05-17,24487,1186,United_States_of_America,US,329064917
2020-05-18,18873,808,United_States_of_America,US,329064917
2020-05-19,21841,791,United_States_of_America,US,329064917
2020-05-20,19970,1568,United_States_of_America,US,329064917
2020-05-21,23285,1518,United_States_of_America,US,329064917
2020-05-22,25434,1263,United_States_of_America,US,329064917
2020-05-23,24147,1305,United_States_of_America,US,329064917
2020-05-24,21236,1080,United_States_of_America,US,329064917
2020-05-25,20568,633,United_States_of_America,US,329064917
2020-05-26,19064,500,United_States_of_America,US,329064917
2020-05-27,18910,696,United_States_of_America,US,329064917
2020-05-28,18721,1526,United_States_of_America,US,329064917
2020-05-29,21817,1175,United_States_of_America,US,329064917
2020-05-30,25337,1219,United_States_of_America,US,329064917
2020-05-31,23297,945,United_States_of_America,US,329064917